Domain,Accessible,url,Status Code,Redirect to another domain,HTML Size,GDPR blocking
hcpress.com,Yes,https://www.hcpress.com/,200,No,126090,No
hdnews.net,Yes,https://eu.hdnews.net/,200,No,172063,No
healthcitysun.com,Yes,https://healthcitysun.com/,200,No,197188,No
hearsaynews.org,Yes,http://hearsaynews.org/index.html,200,No,78552,No
heavenerledger.com,Yes,https://www.heavenerledger.com/,200,No,93411,No
helena-arkansas.com,Yes,https://www.helenaworld.org/,200,Yes,1440241,No
helenair.com,Yes,https://helenair.com/,451,No,5523,Yes
heraldandtribune.com,Yes,https://www.heraldandtribune.com/,200,No,104757,No
heraldbulletin.com,Yes,https://www.heraldbulletin.com/,451,No,4511,Yes
heraldchronicle.com,Yes,https://www.heraldchronicle.com/,451,No,4881,Yes
herald-citizen.com,Yes,https://herald-citizen.com/,200,No,80043,No
heraldcourier.com,Yes,https://heraldcourier.com/,451,No,5817,Yes
heralddemocrat.com,Yes,https://eu.heralddemocrat.com/,200,No,173773,No
heraldguide.com,Yes,https://www.heraldguide.com/,200,No,104033,No
herald-journal.com,Yes,http://herald-journal.com/,200,No,58302,No
heraldnewstn.com,Yes,https://heraldnewstn.com/,404,No,10037,No
herald-online.com,Yes,https://www.republic-online.com/,451,Yes,4841,Yes
heraldpalladium.com,Yes,https://www.heraldpalladium.com/,451,No,6720,Yes
heraldpubs.com,Yes,https://www.heraldpubs.com/,200,No,70765,No
herald-review.com,Yes,https://herald-review.com/,451,No,5514,Yes
heraldstandard.com,Yes,https://www.heraldstandard.com/,451,No,4656,Yes
heraldtimesonline.com,No,http://heraldtimesonline.com/,,,,
herald.xula.edu,Yes,http://herald.xula.edu/,404,No,0,No
herald-zeitung.com,Yes,https://herald-zeitung.com/,200,No,232536,No
herefordbrand.com,Yes,https://www.herefordbrand.com/,200,No,13944,No
heritagefl.com,Yes,https://www.heritagefl.com/,200,No,49365,No
hernandonewstoday.com,Yes,https://hernandonewstoday.com/,200,No,39984,No
hgazette.com,Yes,https://www.hgazette.com/,451,No,4413,Yes
hheveningstar.com,Yes,http://hheveningstar.com/,200,No,447,No
hibbingmn.com,Yes,https://www.mesabitribune.com/,451,Yes,7074,Yes
hickoryrecord.com,Yes,https://hickoryrecord.com/,451,No,5702,Yes
hicksvillenews.com,Yes,https://hicksvillenews.com/,200,No,140573,No
highlandcountypress.com,No,http://highlandcountypress.com/,,,,
highlandsranchherald.net,Yes,https://highlandsranchherald.net/,200,No,148974,No
highlandstoday.com,Yes,https://www.midfloridanewspapers.com/highlands_news-sun/,451,Yes,4464,Yes
highplainsobserver.com,Yes,https://highplainsobserver.com/,200,No,65473,No
highplainsobserverdumas.com,Yes,https://highplainsobserverdumas.com/,200,No,61979,No
highplainsobserverperryton.com,Yes,https://highplainsobserverperryton.com/,200,No,31517,No
hightimbertimes.com,Yes,https://www.canyoncourier.com/content/high-timber-times-and-canyon-courier/,404,Yes,63839,No
hillcountrynews.com,Yes,https://www.hillcountrynews.com/,200,No,119829,No
hillsbororeporter.com,Yes,https://hillsbororeporter.com/,200,No,45814,No
hillsdalecollegian.com,Yes,https://hillsdalecollegian.com/,200,No,108473,No
hilltop.corban.edu,Yes,https://hilltop.corban.edu/,200,No,59561,No
hilltoptimes.com,Yes,https://hilltoptimes.com/,200,No,77454,No
hingham.wickedlocal.com,No,http://hingham.wickedlocal.com/,,,,
hippopress.com,Yes,https://hippopress.com/,200,No,98490,No
hispanodetulsa.com,Yes,http://hispanodetulsa.com/,200,No,17435,No
hl.nwaonline.com,Yes,https://hl.nwaonline.com/,200,No,35449,No
Hmongtimes.com,Yes,https://hmongtimes.com/,200,Yes,322375,No
hngnews.com,Yes,https://www.hngnews.com/,451,No,6525,Yes
hobbsnews.com,Yes,https://www.hobbsnews.com/,200,No,187388,No
hockessincommunitynews.com,Yes,https://eu.hockessincommunitynews.com/,200,No,176279,No
hokubeionline.com,Yes,http://www.hokubeionline.com/,200,No,41587,No
hola-arkansas.com,No,http://hola-arkansas.com/,,,,
holbrook.wickedlocal.com,No,http://holbrook.wickedlocal.com/,,,,
holdenvilletribune.com,Yes,https://www.hughescountytribune.com/,200,Yes,65153,No
holliston.wickedlocal.com,No,http://holliston.wickedlocal.com/,,,,
holtindependent.com,Yes,http://www.holtindependent.com/,451,No,4363,Yes
homemagonline.com,No,http://homemagonline.com/,,,,
homenewshere.com,Yes,http://homenewshere.com/,451,No,4283,Yes
homernews.com,Yes,https://www.homernews.com/,200,No,301452,No
homertribune.com,Yes,http://homertribune.com/,200,No,14241,No
homestead.com,Yes,https://www.homestead.com/,200,No,20779,No
hometownargus.com,Yes,https://www.hometownsource.com/caledonia/,451,Yes,6841,Yes
hometownjournal.biz,Yes,http://hometownjournal.biz/,200,No,56028,No
hometownstations.com,Yes,https://www.hometownstations.com/,451,No,4851,Yes
hometowntv.net,Yes,https://www.hometowntv.net/,200,No,80475,No
honoluluweekly.com,Yes,http://honoluluweekly.com/,200,No,5067,No
hoodrivernews.com,Yes,https://www.columbiagorgenews.com/,200,Yes,300056,No
hooplanow.com,Yes,https://www.hooplanow.com/,200,No,90989,No
hooversun.com,Yes,https://hooversun.com/,200,No,43221,No
hopestar.com,Yes,http://hopestar.com/,200,No,612,No
hopkinton.wickedlocal.com,No,http://hopkinton.wickedlocal.com/,,,,
hornet.fullcoll.edu,Yes,https://hornet.fullcoll.edu/,200,No,570269,No
hornettribune.com,No,http://hornettribune.com/,,,,
host.madison.com/ct,Yes,https://madison.com/ct/,451,Yes,2789,Yes
hotspotsmagazine.com,Yes,https://hotspotsmagazine.com/,200,No,382671,No
hotsr.com,Yes,https://www.hotsr.com/,200,No,51170,No
houmatimes.com,Yes,https://www.houmatimes.com/,200,No,199077,No
hourdetroit.com,Yes,https://www.hourdetroit.com/,200,No,491542,No
houstonherald.com,Yes,https://houstonherald.com/,200,No,1201660,No
houstonianonline.com,Yes,https://houstonianonline.com/,200,No,148979,No
houstonpublicmedia.org,Yes,https://www.houstonpublicmedia.org/,200,No,128784,No
howeenterprise.com,Yes,https://howeenterprise.com/,200,No,120651,No
hoylosangeles.com,Yes,https://www.hoylosangeles.com:443/,200,No,226220,No
hpherald.com,Yes,https://www.hpherald.com/,451,No,4419,Yes
hppr.org,Yes,https://www.hppr.org/,200,No,206007,No
hpr1.com,Yes,https://hpr1.com/,200,No,35672,No
hpsentinel.com,Yes,http://www.hpsentinel.com/,200,No,70031,No
hpulamalama.com/wp,Yes,http://hpulamalama.com/wp/,200,No,76204,No
hsuoracle.com,Yes,https://hsuoracle.com/,200,No,241189,No
hsvvoice.com,No,http://hsvvoice.com/,,,,
hudsonhubtimes.com,Yes,https://eu.beaconjournal.com/communities/hudsonhubtimes/,200,Yes,176619,No
hudsonreporter.com,Yes,https://hudsonreporter.com/,200,No,292999,No
hudsonstarobserver.com,Yes,https://www.hudsonstarobserver.com/,451,No,4943,Yes
hudsonvalleyone.com,Yes,https://hudsonvalleyone.com/,200,No,160601,No
hudson.wickedlocal.com,No,http://hudson.wickedlocal.com/,,,,
huerfanojournal.com,Yes,https://worldjournalnewspaper.com/,200,Yes,191564,No
hughescountytimes.com,Yes,http://hughescountytimes.com/,200,No,21316,No
hughsonchronicle-denairdispatch.weebly.com,Yes,https://hughsonchronicle-denairdispatch.weebly.com/,200,No,29292,No
hulltimes.ma.newsmemory.com,Yes,https://hulltimes-ma.newsmemory.com/,200,Yes,5499,No
huntingdondailynews.com,Yes,https://www.huntingdondailynews.com/,451,No,4657,Yes
huntnewsnu.com,Yes,https://huntnewsnu.com/,200,No,266703,No
huntsvillevoice.com,Yes,https://www.hugedomains.com/domain_profile.cfm?d=huntsvillevoice&e=com,200,Yes,35217,No
hurherald.com,Yes,http://hurherald.com/,200,No,23916,No
huroncountyview.mihomepaper.com,Yes,https://huroncountyview.mihomepaper.com/,200,No,102470,No
hutchnews.com,Yes,https://eu.hutchnews.com/,200,No,176736,No
hvlife.com,Yes,https://dan.com/buy-domain/hvlife.com?redirected=true&tld=com,200,No,34952,No
hyshamecho.blogspot.com,Yes,http://hyshamecho.blogspot.com/,200,No,74454,No
i-70scout.com,Yes,http://i-70scout.com/blog/,200,No,61514,No
ibjonline.com,Yes,https://www.ibjonline.com/,200,No,79809,No
iblnews.com,Yes,https://iblnews.org,200,Yes,175674,No
ibmadison.com,Yes,https://www.ibmadison.com/,200,No,173788,No
icl.iccpaonline.com/images/Tricountysouth.pdf,Yes,http://icl.iccpaonline.com/images/Tricountysouth.pdf/,404,No,1699,No
icl.iccpaonline.com/images/Wildriverssouth.pdf,Yes,http://icl.iccpaonline.com/images/Wildriverssouth.pdf/,404,No,1699,No
idahobusinessreview.com,Yes,https://idahobusinessreview.com/,200,No,169540,No
idahocountyfreepress.com,Yes,https://www.idahocountyfreepress.com/,451,No,4544,Yes
idahoreporter.com,Yes,https://idahoreporter.com/,200,No,39216,No
idahoseniorindependent.com,Yes,https://www.idahoseniorindependent.com/,200,No,234036,No
idahoseniornews.com,No,http://idahoseniornews.com/,,,,
idahostatejournal.com,Yes,https://www.idahostatejournal.com/,451,No,6708,Yes
idyllwildlife.com,Yes,http://www.idyllwildlife.com/,200,No,40766,No
iebizjournal.com,Yes,https://iebizjournal.com/,200,No,252968,No
iecn.com,Yes,http://iecn.com/,200,No,266830,No
iecn.com/choose-your-edition/colton-courier,Yes,http://iecn.com/newspapers/colton-courier/,200,Yes,151016,No
iecn.com/choose-your-edition/el-chicano,Yes,http://iecn.com/newspapers/el-chicano/,200,Yes,152768,No
iecn.com/choose-your-edition/rialto-record,Yes,http://iecn.com/newspapers/rialto-record/,200,Yes,151454,No
iexaminer.org,Yes,https://iexaminer.org/,200,No,225336,No
ifallsjournal.com,Yes,http://ifallsjournal.com/,404,No,13,No
ifiberone.com,Yes,https://www.ifiberone.com/,451,No,5917,Yes
ihoneida.com,Yes,http://www.ihoneida.com/,200,No,1231262,No
ijn.com,Yes,https://www.ijn.com/,200,No,144022,No
illinoishomepage.net,Yes,https://www.wcia.com/,451,Yes,2342,Yes
illinois.statenews.net,Yes,https://illinois.statenews.net/,200,No,69219,No
illinoistimes.com,Yes,https://www.illinoistimes.com/,200,No,172204,No
imagensemanal.com,Yes,https://www.imagensemanal.com/,200,No,80324,No
improper.com,No,http://improper.com/,,,,
indenvertimes.com,Yes,https://indenvertimes.com/,200,No,170813,No
indeonline.com,Yes,https://eu.indeonline.com/,200,No,177421,No
independencedeclaration.com,Yes,https://www.independencedeclaration.com/,200,No,70939,No
independent.com,Yes,https://www.independent.com/,200,No,152012,No
independentri.com,Yes,https://www.independentri.com/,200,No,314050,No
indexjournal.com,Yes,https://www.indexjournal.com/,451,No,5445,Yes
index.niagara.edu,No,http://index.niagara.edu/,,,,
index.truman.edu,No,http://index.truman.edu/,,,,
indiaabroad.com,Yes,https://www.indiaabroad.com/,200,No,535694,No
indianapolismonthly.com,Yes,https://www.indianapolismonthly.com/,200,No,134116,No
indianapublicmedia.org/radio,Yes,https://indianapublicmedia.org/radio/,200,No,303824,No
indianasnewscenter.com,No,http://indianasnewscenter.com/,,,,
indiana.statenews.net,Yes,https://indiana.statenews.net/,200,No,114790,No
indianolarecordherald.desmoinesregister.com/apps/pbcs.dll/frontpage,Yes,https://eu.desmoinesregister.com/communities/indianola/,200,Yes,184591,No
indiapost.com,Yes,https://www.indiapost.com/,200,No,112251,No
indiatribune.com,Yes,http://indiatribune.com/,200,No,593765,No
indiawest.com,Yes,https://www.indiawest.com/,200,No,429208,No
indoamerican-news.com,Yes,http://www.indoamerican-news.com/,200,No,99430,No
indreg.com,Yes,http://www.indreg.com/,200,No,39130,No
indyreader.org,Yes,https://indyreader.org/,500,No,0,No
info.darnews.com,No,http://info.darnews.com/,,,,
info.umkc.edu/unews,Yes,https://info.umkc.edu/unews/,404,No,196,No
inglesidelight.com,Yes,https://inglesidelight.com/,200,No,69878,No
inknewspaper.com,No,http://inknewspaper.com/,,,,
inlandempire.us,Yes,https://inlandempire.us/,200,No,345166,No
inlander.com,Yes,https://www.inlander.com/,200,No,278103,No
inmenlo.com,Yes,https://inmenlo.com/,200,No,81627,No
innercitypress.org,Yes,http://innercitypress.org/,200,No,4424839,No
insidedp.com,Yes,http://insidedp.com/,200,No,12470,No
insidenorthernnevada.com,No,http://insidenorthernnevada.com/,,,,
insightnews.com,Yes,https://www.insightnews.com/,451,No,4291,Yes
instantnewspearland.com,Yes,http://www.instantnewspearland.com/,200,No,15998,No
intowner.com,Yes,http://intowner.com/,200,No,3975,No
intysons.com,Yes,https://intysons.com/,200,No,65136,No
inweekly.net/wordpress,Yes,http://inweekly.net/wordpress/,404,No,20173,No
inyork.com,Yes,https://www.watchshopping.com/watch-guide/how-to-buy-or-sell-a-watch-on-a-classified-site/,200,Yes,108312,No
iobserve.org,Yes,http://iobserve.org/,200,No,46146,No
iolaregister.com,Yes,https://www.iolaregister.com/,200,No,77687,No
iosconews.com,Yes,https://www.iosconews.com/,451,No,4471,Yes
iowapublicradio.org,Yes,https://www.iowapublicradio.org/,200,No,215133,No
iowa.statenews.net,Yes,https://iowa.statenews.net/,200,No,71058,No
ipswich.wickedlocal.com,No,http://ipswich.wickedlocal.com/,,,,
irishamerica.com,Yes,https://www.irishamerica.com/,200,No,117631,No
irishexaminerusa.com,No,http://irishexaminerusa.com/,,,,
ironcountyminer.com,Yes,https://ironcountyminer.com/,200,No,18552,No
ironcountytoday.com,Yes,https://ironcountytoday.com/,200,No,11265,No
ironmountaindailynews.com,Yes,https://www.ironmountaindailynews.com/,200,No,78955,No
isanticountynews.com,Yes,https://www.hometownsource.com/county_news_review/,451,Yes,6868,Yes
islandadvantages.com,Yes,https://islandadvantages.com/,200,No,19768,No
islandernews.com,Yes,https://www.islandernews.com/,200,No,546058,No
islandeyenews.com,Yes,https://islandeyenews.com/,200,No,72518,No
islandssounder.com,Yes,https://www.islandssounder.com/,200,No,137102,No
islandsweekly.com,Yes,https://www.islandsweekly.com/,200,No,163405,No
islandwavesnews.com,Yes,https://islandwavesnews.com/,200,No,262534,No
issaquahreporter.com,Yes,https://www.issaquahreporter.com/,200,No,211252,No
issuu.com/confederatedumatillajournal,Yes,https://issuu.com/confederatedumatillajournal,200,No,57232,No
issuu.com/hvpress,Yes,https://issuu.com/hvpress,200,No,55710,No
issuu.com/sdcmc,Yes,https://issuu.com/sdcmc,200,No,55648,No
issuu.com/tbrmedia/docs/ptr_091318w,Yes,https://issuu.com:443/tbrmedia/docs/ptr_091318w,200,Yes,120020,No
issuu.com/thespringhillian,Yes,https://issuu.com/thespringhillian,200,No,56512,No
issuu.com/uecrescentmagazine,Yes,https://issuu.com/uecrescentmagazine,200,No,56788,No
isubengal.com,Yes,http://isubengal.com/,200,No,61553,No
itemlive.com,Yes,https://www.itemlive.com/,200,No,115887,No
ithaca.com,Yes,https://www.ithaca.com/,451,No,7299,Yes
iusbpreface.com,Yes,https://www.iusbpreface.com/,200,No,45230,No
ivanhoetimes.freeservers.com,Yes,http://ivanhoetimes.freeservers.com/,200,No,9959,No
jacksonfreepress.com,Yes,https://www.jacksonfreepress.com/,200,No,95397,No
jacksonhole.media,Yes,https://jacksonholeradio.com/,200,Yes,204799,No
jacksonnewspapers.com,Yes,https://eu.jacksonnewspapers.com/,200,No,175631,No
jacksonprogress-argus.com,Yes,https://www.jacksonprogress-argus.com/,451,No,4662,Yes
jacksonville.com/community/mandarin,Yes,https://eu.jacksonville.com/,200,Yes,176948,No
jacksonville.com/community/nassau,Yes,https://eu.jacksonville.com/,200,Yes,176948,No
jacksonville.com/community/shorelines,Yes,https://eu.jacksonville.com/,200,Yes,176948,No
jacksonville.com/community/southside,Yes,https://eu.jacksonville.com/,200,Yes,176948,No
jacksonvilleprogress.com,Yes,https://www.jacksonvilleprogress.com/,451,No,4566,Yes
jacksonvillereview.com,Yes,https://jacksonvillereview.com/,200,No,87893,No
jamaicaplaingazette.com,Yes,http://jamaicaplaingazette.com/,200,No,48374,No
jamestownpress.com,Yes,https://www.jamestownpress.com/,200,No,93787,No
jaxairnews.jacksonville.com,Yes,http://jaxairnews.jacksonville.com/,200,No,612,No
jaxdailyrecord.com,Yes,https://www.jaxdailyrecord.com/,403,No,13143,No
jcadvocate.blogspot.com,Yes,http://jcadvocate.blogspot.com/,404,No,2820,No
jcfloridan.com,Yes,https://dothaneagle.com/jcfloridan/,451,Yes,4868,Yes
jconline.com,Yes,https://eu.jconline.com/,200,No,191941,No
jcpost.com,Yes,https://jcpost.com/,200,No,452906,No
jerseycountyjournal.com/index1.htm,No,http://jerseycountyjournal.com/index1.htm/,,,,
jerseyshoreonline.com,Yes,https://www.jerseyshoreonline.com/,200,No,184213,No
jewishaz.com,Yes,https://www.jewishaz.com/,451,No,4578,Yes
jewishchronicle.org,Yes,https://www.jewishchronicle.org/,200,No,87204,No
jewishexponent.com,Yes,https://www.jewishexponent.com/,200,No,1097750,No
jewishinseattle.org,Yes,https://www.jewishinseattle.org/,200,No,109932,No
jewishledger.com,Yes,http://www.jewishledger.com/,200,No,136532,No
jewishnh.org/news/jewishreporter,Yes,https://jewishnh.org/news/jewishreporter,200,No,50538,No
jewishpostopinion.com,Yes,https://jewishpostopinion.com/,200,No,55226,No
jewishpresspinellas.com,Yes,https://www.jewishpresspinellas.com/,200,No,114730,No
jewishpresstampa.com,Yes,https://www.jewishpresstampa.com/,200,No,120596,No
jewishtimes.com,Yes,https://www.jewishtimes.com/,200,No,194494,No
jewishvoiceandopinion.com,Yes,http://thejewishvoiceandopinion.com,200,No,34394,No
jewishworldnews.org,No,http://jewishworldnews.org/,,,,
jg-tc.com,Yes,https://jg-tc.com/,451,No,5426,Yes
jhnewsandguide.com,Yes,https://www.jhnewsandguide.com/,200,No,479307,No
jhunewsletter.com,Yes,https://www.jhunewsletter.com/,200,No,91784,No
jhvonline.com,Yes,https://jhvonline.com/,200,No,15620,No
johndruckenmiller.com,Yes,http://johndruckenmiller.com/,200,No,99449,No
jonesborosun.com,Yes,https://www.jonesborosun.com/,451,No,4571,Yes
joplinglobe.com,Yes,https://www.joplinglobe.com/,451,No,4469,Yes
joplinindependent.com,Yes,http://joplinindependent.com/,500,No,675,No
joplinregionalbusinessjournal.com,No,http://joplinregionalbusinessjournal.com/,,,,
journal-advocate.com,Yes,https://www.journal-advocate.com/,200,No,214904,No
journalandrepublican.com,Yes,https://www.nny360.com/news/lewiscounty/,200,Yes,469479,No
journaldemocrat.com,Yes,https://eu.journaldemocrat.com/,200,No,172213,No
journalexpress.net,Yes,https://www.oskaloosa.com/knoxville/,451,Yes,4537,Yes
journalmpls.com,Yes,http://journalmpls.com/,200,No,2599,No
journal-news.net,Yes,https://www.journal-news.net/,451,No,4541,Yes
journalpatriot.com,Yes,https://www.journalpatriot.com/,200,No,336551,No
journalrecord.com,Yes,https://journalrecord.com/,200,No,185744,No
journalreview.com,Yes,https://www.journalreview.com/,200,No,174012,No
journalscene.com,Yes,https://www.postandcourier.com/journal-scene/,200,Yes,301971,No
journal-spectator.com,Yes,http://www.journal-spectator.com/,451,No,4650,Yes
journalstar.com,Yes,https://journalstar.com/,451,No,5327,Yes
journal-times.com,Yes,https://www.dailyindependent.com/grayson-olivehill/,451,Yes,4630,Yes
journaltimes.com,Yes,https://journaltimes.com/,451,No,5512,Yes
journaltribune.com,Yes,https://www.pressherald.com/journal-tribune/,200,Yes,151801,No
jtacnews.com,Yes,https://jtacnews.com/,200,No,175807,No
jtonline.us,Yes,http://jtonline.us/,200,No,164032,No
julesburgadvocate.com,Yes,https://www.julesburgadvocate.com/,200,No,173736,No
juneauempire.com,Yes,https://www.juneauempire.com/,200,No,282839,No
k2radio.com,Yes,https://k2radio.com/,200,No,191065,No
k5thehometeam.com,Yes,https://www.hawaiinewsnow.com/k5/,200,Yes,289317,No
kafbnucleus.com,Yes,http://kafbnucleus.com/,200,No,1875,No
kagstv.com,Yes,https://www.kagstv.com/,403,No,263,Yes
kahi.com,Yes,http://kahi.com/,200,No,60601,No
kajo.com,No,http://kajo.com/,,,,
kaleo.org,Yes,https://www.manoanow.org/kaleo/,451,Yes,4494,Yes
kanerepublican.com,Yes,https://www.kanerepublican.com/,451,No,4467,Yes
kansaspublicradio.org,Yes,https://kansaspublicradio.org/,200,No,128377,No
kasu.org,Yes,https://www.kasu.org/,200,No,240469,No
katymagazine.com,Yes,https://www.katymagazine.com/,200,No,29871,No
katytimes.com,Yes,http://katytimes.com/,200,No,71237,No
kawc.org,Yes,https://www.kawc.org/,200,No,171067,No
kbbi.org,Yes,https://www.kbbi.org/,200,No,194130,No
kbhr933.com,Yes,https://kbhr933.com/,200,No,32086,No
kbkw.com,Yes,https://www.gograysharbor.com/,200,Yes,147220,No
kbmr.iheart.com,Yes,https://kbmr.iheart.com/,200,No,614961,No
kbnd.com,Yes,https://kbnd.com/,200,No,83395,No
kcaw.org,Yes,https://www.kcaw.org/,200,No,216679,No
kcby.com,Yes,https://kcby.com/,200,No,492227,No
kcchronicle.com,Yes,https://www.shawlocal.com/kane-county-chronicle/,200,Yes,264221,No
kcentv.com,Yes,https://www.kcentv.com/,403,No,263,Yes
kcpw.org,Yes,https://kcpw.org/,200,No,65082,No
kcwy13.com,Yes,https://www.wyomingnewsnow.tv/,200,Yes,920943,No
kdal610.com,Yes,https://kdal610.com/,200,No,102138,No
kdhnews.com,Yes,https://kdhnews.com/,200,No,714104,No
kdlg.org,Yes,https://www.kdlg.org/,200,No,97984,No
kdll.org,Yes,https://www.kdll.org/,200,No,84005,No
kdminer.com,Yes,https://kdminer.com/,200,No,105633,No
kdnk.org,Yes,https://www.kdnk.org/,200,No,98661,No
kdrv.com,Yes,https://www.kdrv.com/,200,No,145387,No
kdvr.com,Yes,https://kdvr.com/,451,No,2420,Yes
kdwn.com,Yes,https://kdwn.com/,200,No,125010,No
kearneyhub.com,Yes,https://kearneyhub.com/,451,No,5342,Yes
kearnstimes.com,Yes,https://kearnstimes.com/,200,No,49721,No
keizertimes.com,Yes,https://www.keizertimes.com/,200,No,52290,No
kelo.com,Yes,https://kelo.com/,200,No,192768,No
kemmerergazette.com,Yes,https://kemmerergazette.com/,200,No,46473,No
kempercountymessenger.com,Yes,https://kempercountymessenger.com/,200,No,55225,No
kenlynews.com,Yes,http://kenlynews.com/,200,No,62212,No
kentontimes.com,Yes,http://www.kentontimes.com/,200,No,142587,No
kentreporter.com,Yes,https://www.kentreporter.com/,200,No,207941,No
kentuckymonthly.com,Yes,http://www.kentuckymonthly.com/,200,No,23727,No
kentuckynewera.com,Yes,https://www.kentuckynewera.com/,451,No,4561,Yes
kentwired.com,Yes,http://www.kentwired.com/,451,No,4546,Yes
kenyoncollegian.com,Yes,https://kenyoncollegian.com/,200,No,70684,No
ketchikandailynews.com,Yes,https://www.ketchikandailynews.com/,451,No,4558,Yes
ketteringtimes.com/index.asp,Yes,https://www.hugedomains.com/domain_profile.cfm?d=ketteringtimes&e=com,200,Yes,36716,No
keymagfw.com,Yes,https://www.keymagfw.com/,200,No,603008,No
keysnews.com,Yes,https://www.keysnews.com/,200,No,438148,No
kezi.com,Yes,https://www.kezi.com/,200,No,130962,No
kfab.iheart.com,Yes,https://kfab.iheart.com/,200,No,978537,No
kfar660.com,Yes,https://kfarradio.com/,200,Yes,119095,No
kfbb.com,Yes,https://www.montanarightnow.com/,451,Yes,7303,Yes
kfdi.com,Yes,https://www.kfdi.com/,200,No,160823,No
kfiam640.iheart.com,Yes,https://kfiam640.iheart.com/,200,No,1128952,No
kfor1240.com,Yes,http://www.kfornow.com,403,Yes,3210,No
kfor.com,Yes,https://kfor.com/,451,No,2364,Yes
kfqd.com,Yes,http://kfqd.com/,403,No,2912,No
kfsk.org,Yes,https://www.kfsk.org/,200,No,139744,No
kfsr.org,Yes,http://kfsr.org/,200,No,14030,No
kfyi.com,Yes,https://kfyi.iheart.com/?pname=kfyi.com&sc=dnsredirect,200,No,1075201,No
kfyo.com,Yes,https://kfyo.com/,200,No,262039,No
kfyr.iheart.com,Yes,https://kfyr.iheart.com/,200,No,991637,No
kfyrtv.com,Yes,https://www.kfyrtv.com/,200,No,1963037,No
kgab.com,Yes,https://kgab.com/,200,No,205822,No
kgem.tv,Yes,http://kgem.tv/,200,No,22919,No
kglonews.com,Yes,http://kglonews.com/,403,No,2916,No
kgns.tv,Yes,https://www.kgns.tv/,200,No,1034694,No
kgnu.org,Yes,https://kgnu.org/,200,No,52748,No
kgoradio.com,Yes,https://www.kgoradio.com/,200,No,80727,No
kgou.org,Yes,https://www.kgou.org/,200,No,189766,No
kgwn.tv,Yes,https://www.wyomingnewsnow.tv/,200,Yes,920945,No
khns.org,Yes,https://khns.org/,200,No,236142,No
khqa.com,Yes,https://khqa.com/,200,No,515976,No
khvhradio.iheart.com,Yes,https://khvhradio.iheart.com/,200,No,970924,No
kidotalkradio.com,Yes,https://kidotalkradio.com/,200,No,185710,No
kiem-tv.com,Yes,https://kiem-tv.com/,200,No,167575,No
kiicradio.com,No,http://kiicradio.com/,,,,
kiiitv.com,Yes,https://www.kiiitv.com/,403,No,263,Yes
kilgorenewsherald.com,Yes,https://www.kilgorenewsherald.com/,451,No,6590,Yes
kimatv.com,Yes,https://kimatv.com/,200,No,473914,No
kingfisherpress.net/index137.htm,Yes,https://www.kingfisherpress.net/index137.htm/,404,No,38730,No
kingsbayperiscope.jacksonville.com,No,http://kingsbayperiscope.jacksonville.com/,,,,
kingston.wickedlocal.com,No,http://kingston.wickedlocal.com/,,,,
kingstreenews.com,Yes,https://www.postandcourier.com/kingstree/,200,Yes,236087,No
kingsvillerecord.com,Yes,http://www.kingsvillerecord.com/,451,No,4674,Yes
kinston.com,Yes,https://eu.kinston.com/,200,No,177101,No
kinyradio.com,Yes,https://www.kinyradio.com/,200,No,54110,No
kion546.com,Yes,https://kion546.com/,200,No,176696,No
kios.org,Yes,https://www.kios.org/,200,No,92394,No
kiowacountypress.net,Yes,https://kiowacountypress.net/,200,No,81652,No
kiowacountysignal.com,Yes,https://eu.kiowacountysignal.com/,200,No,175135,No
kiow.com,Yes,https://kiow.com/,200,No,166948,No
kirklandreporter.com,Yes,https://www.kirklandreporter.com/,200,No,206112,No
kirksvilledailyexpress.com,Yes,https://eu.kirksvilledailyexpress.com/,200,No,175829,No
kiro7.com,Yes,https://www.kiro7.com/,200,No,325581,No
kisscasper.com,Yes,https://kisscasper.com/,200,No,171612,No
kitsapdailynews.com,Yes,https://www.kitsapdailynews.com/,200,No,170171,No
kivitv.com,Yes,https://www.kivitv.com/,200,No,345193,No
kiwaradio.com,Yes,http://kiwaradio.com/,403,No,2597,No
kjan.com,Yes,https://www.kjan.com/,200,No,35087,No
kjas.com,Yes,https://www.kjas.com/,451,No,4511,Yes
kjct8.com,Yes,https://www.kjct8.com/,200,No,884323,No
kjzz.org,Yes,https://kjzz.org/,200,No,114642,No
kkoh.com,Yes,https://www.kkoh.com/,200,No,84861,No
klax-tv.com,Yes,http://klax-tv.com/,200,No,94663,No
klewtv.com,Yes,https://klewtv.com/,200,No,483819,No
klin.com,Yes,https://klin.com/,200,No,100769,No
kljb.com,Yes,https://www.ourquadcities.com/,451,Yes,2356,Yes
klkntv.com,Yes,https://www.klkntv.com/,200,No,265874,No
klog.com,Yes,https://www.klog.com/,200,No,514893,No
kluz.tv,No,http://kluz.tv/,,,,
klvi.iheart.com,Yes,https://klvi.iheart.com/,200,No,980332,No
klyq.com,Yes,https://klyq.com/,200,No,201991,No
kmaland.com,Yes,https://www.kmaland.com/,200,No,342982,No
kmherald.com,Yes,https://www.kmherald.com/,200,No,32442,No
kmir.com,Yes,https://nbcpalmsprings.com/,200,Yes,287837,No
kmmsam.com,Yes,https://kmmsam.com/,200,No,213628,No
kmot.com,Yes,https://www.kfyrtv.com/,200,Yes,1963090,No
